ID,Tweet Content,Likes,Retweets,Replies,Tweet Creation Date,Engagement,Engagement_Level,Emocion,Intensidad,Prob_Emocion
656,"Amigos, estos días no están siendo fáciles para mí ni para mi madre, pero como dijo aquel ""sabio"": Así es la **** vida 
Os quiero desear una Feliz Navidad a todos, cuidad muchísimo a vuestros seres queridos, que es lo más importante que tenemos y gozadla fuerte.
Os quiero. Os",118256,7252,964,2024-12-24 21:00:06,126472,Viral,Alegría,Alta,0.991
657,"Después de un parón por motivos familiares (ya sabéis), vuelve el CLUB DE LA LUCHA de DWT. Y vuelve muy fuerte, batalla de habilidad entre dos luchadores que SOLO pueden usar sus patadas. ¡No os lo perdáis que es una locura!",1562,60,15,2024-12-28 16:21:18,1637,Bajo,Alegría,Alta,0.951
658,"yo el 1 de enero de 2024: Este va a ser mi mejor año.

yo 31 de diciembre:",51628,2729,394,2024-12-31 16:37:16,54751,Viral,Neutral,Alta,0.79
659,"Tienen 17 y 39 años y son los semifinalistas del mundial de dardos.
Supongo que en ese deporte se desayuna cigarrillos con whisky.
Como tiene que ser.",30760,1644,212,2025-01-03 17:15:09,32616,Alto,Neutral,Alta,0.986
660,"Comienza 2025 y me han puesto de villano en un cómic del régimen de Maduro.
Este año promete.",117487,8363,1403,2025-01-08 14:20:05,127253,Viral,Alegría,Alta,0.763
661,Don Lamine Yamal appreciation post,15060,387,85,2025-01-12 21:16:06,15532,Alto,Neutral,Alta,0.887
662,"No puedo pqrticipar porque estoy con Dogfight hasta los topes de trabajo, pero todo mi apoyo a esta iniciativa maravillosa ",5631,181,13,2025-01-15 18:08:29,5825,Medio,Alegría,Alta,0.877
663,pues bueno ya no puedo ir a japón,104741,2310,750,2025-01-17 00:13:46,107801,Viral,Neutral,Alta,0.929
664,"Mis amigos de 
@WinamaxDeportes
 sortean 5 entradas dobles VIP para el Dogfight 3!
Os animo fuerte a participar ",610,23,11,2025-01-17 20:04:07,644,Bajo,Alegría,Alta,0.991
665,"Quedan 10 días para DWT 3 y ya casi están las entradas agotadas, quedan POQUÍSIMAS en la anilla central y solo la mitad de la superior.
Si queréis venir, compradlas ya o es muy posible que os quedéis fuera: 
https://
entradas.com/artist/dogfigh
t-wild-tournament-3/?affiliate=DFW
…
Va a ser una locura ",1123,45,17,2025-01-21 18:20:14,1185,Bajo,Neutral,Media,0.583
666,"""Emilia Pérez"" 13 nominaciones a los Oscar...
Es una película que está bien, a secas, muy original y arriesgada eso sí. Me pareció correcta pero irregular. Empieza fuerte y se va desinflando.
Pero vamos, que llega a protagonizarla otra persona o a ir de otra temática, y ya os",13830,615,573,2025-01-23 19:11:27,15018,Alto,Neutral,Alta,0.898
667,"Nuevo vídeo en El Rincón de Giorgio, en este caso el terrible caso de un chico que asesinó a toda su familia y lo compartió todo con sus amigos en discord. La fusión de tecnología y criminología clásica.
No te lo pierdas ",1515,93,22,2025-01-26 15:36:09,1630,Bajo,Neutral,Alta,0.889
668,"Esta es la SEMANA DOGFIGHT 3

- Miércoles: Directito con 
@elxokas
 en The Wild Project
- Jueves: CAREOS en directo (aún no sé cómo haré uno de 10 tíos )
- Viernes: El Gran Evento

¡A disfrutarla que va a estar intensa!",11208,414,102,2025-01-28 15:02:01,11724,Alto,Alegría,Alta,0.95
669,"Con el bonico de 
@elxokas
 en minutos para un directo muy especial en el podcast. No os lo perdáis 

https://
youtube.com/live/omFo8AaCn
FU?si=ymBhUsx86mLKUARr
…",6450,135,61,2025-01-29 18:03:17,6646,Medio,Alegría,Alta,0.899
670,"Gracias a 
@elxokas
 por este regalo tan importante para mí y a todos vosotros por las bonitas palabras.
Mi padre siempre vivirá con mi madre y conmigo, y con todos vosotros que lo queríais tanto.",174277,12688,856,2025-01-29 23:06:10,187821,Viral,Alegría,Alta,0.994
671,"EN UNA HORITA TENEMOS LOS CAREOS DE DWT 3:

https://
youtube.com/live/mNnyP__C-a

No os lo perdáis porque no cada día ponemos a 10 tíos con antecedentes a pegarse a la vez.

Es bromita a medias.

Os quiero",2360,68,27,2025-01-30 18:04:59,2455,Bajo,Neutral,Alta,0.939
672,"En unas horas DWT 3 llega el evento más caótico y brutal de toda la historia:

https://
youtube.com/live/tOV2Gy9AQ
Pg?si=Y3wH2qn9RGPK_55X
…

No te lo pierdas ",2221,314,89,2025-01-30 22:53:04,2624,Bajo,Neutral,Alta,0.888
673,"¡El DWT es hoy! y mis amigos de 
@WinamaxDeportes
 han preparado un universo de apuestas brutal para la ocasión*

*Crea tu cuenta y aprovecha el Bono de 10€ : 
https://
winamax.es/registration/l
anding/afiliacion_20242025_dwt?language=ES&banid=74615
…",2450,79,34,2025-01-31 12:49:13,2563,Bajo,Alegría,Media,0.583
674,"DWT 3 AQUÍ: 

https://
youtube.com/live/tOV2Gy9AQ
Pg?si=hwVWF7r3kG6eKvdX
…",7195,289,83,2025-01-31 16:43:34,7567,Medio,Neutral,Alta,0.986
675,"Bueno ya estoy en casa, gracias a todos por el cariño y por las buenas palabras.
Os quiero y me siento orgulloso de haber hecho un evento old school de verdad.",52316,1934,602,2025-02-01 06:36:26,54852,Viral,Alegría,Alta,0.997
676,Mejor cartel de la historia. Insuperable.,4508,358,115,2025-02-05 14:35:42,4981,Medio,Alegría,Alta,0.936
677,"Ya en casita el cuadro que 
@elxokas
 me regaló. La verdad es que es un detalle que ni mi madre ni yo olvidaremos nunca.",174370,5892,402,2025-02-09 14:02:14,180664,Viral,Alegría,Alta,0.989
678,Kanye West la está liando tanto que lo veo presidente de USA en unos años.,37608,1366,233,2025-02-09 16:27:53,39207,Alto,Neutral,Alta,0.895
679,es real esto me confirman?,12990,621,87,2025-02-10 14:18:39,13698,Alto,Sorpresa,Alta,0.799
680,"Ha muerto Gene Hackman, uno de mis actores favoritos de siempre. Cada papel suyo era mítico, tenía una presencia impresionante y podía ser aterrador en pantalla.
La Conversación, The French Connection, Missisipi Burning, Marea Roja, Hoosiers... y mi favorita, The Unforgiven, uno",4237,222,70,2025-02-27 14:39:23,4529,Medio,Tristeza,Alta,0.88
681,"No conozco nadie que haya dado su vida más por los animales que él. Literal que vive apartado de la gente en un ""contenedor"" para estar con ellos cada día. Ha rescatado innumerables animales de las mafias que campan por Tailandia.
Os podrá caer mejor o peor, pero detener a Frank",119939,12559,868,2025-02-28 14:32:34,133366,Viral,Enfado,Media,0.736
682,"Zelensky y Trump en la Velada. Main Event.

Ibai hazlo antes de que nos vayamos todos a tomar por culo.",18393,728,126,2025-02-28 19:22:17,19247,Alto,Neutral,Alta,0.932
683,"Me he creado una realidad paralela en la que Demi Moore gana el Oscar. Soy más feliz ahí.
#Oscars",10272,826,98,2025-03-03 04:31:40,11196,Alto,Alegría,Alta,0.985
684,"Mi preferida era The Brutalist pero Anora me encantó y me alegro un montón por Sean Baker y lo que representa.
Viva el cine independiente, cojones 
#Oscars2025",4877,168,32,2025-03-03 05:39:37,5077,Medio,Alegría,Alta,0.997
685,"Por problemas técnicos, hoy no habrá podcast  Pero la semana que viene, 2 podcasts de temas espectaculares, ya veréis.
Un beso en la mejilla.",4799,96,86,2025-03-06 18:48:43,4981,Medio,Alegría,Alta,0.854
686,No puedes ser fan del fútbol y que no te guste el Barça de Flick.,59302,4286,378,2025-03-16 22:00:38,63966,Viral,Neutral,Alta,0.984
687,Hago el trend y todos mis amigos pasan a ser japoneses jubilados,20621,378,129,2025-03-30 18:39:46,21128,Alto,Neutral,Alta,0.951
688,"Y con esto se termina el trend, y el studio ghibli de paso.",13849,507,91,2025-03-31 12:44:13,14447,Alto,Neutral,Alta,0.989
689,"A ver, vamos a acabar con el debate:
¿Es la Switch 2 cara?",1895,95,503,2025-04-02 17:53:24,2493,Bajo,Neutral,Alta,0.961
690,"Tema de la Switch 2: el precio de la consola me parece justo tirando para arriba, su hardware puede justificarlo.

PERO, los juegos... se les ha ido la cabeza. 90€ por un juego en físico es ya ir demasiado lejos. Y esto abre la puerta a los tiburones de EA, Ubisoft, entre otros,",24299,1109,401,2025-04-03 13:59:11,25809,Alto,Enfado,Alta,0.831
691,"¿Quiénes son?
Solo respuestas incorrectas.",6464,112,335,2025-04-07 22:26:51,6911,Medio,Neutral,Alta,0.994
692,China y Estados Unidos ahora mismo:,8755,462,62,2025-04-09 20:59:02,9279,Medio,Neutral,Alta,0.991
693,Dadle cariño a mi colega Tania que mañana tiene una pelea tremenda ,744,20,10,2025-04-11 14:07:59,774,Bajo,Neutral,Media,0.627
694,Este Barça es una puta fiesta por partido.,28152,1169,204,2025-04-19 16:25:45,29525,Alto,Neutral,Baja,0.462
695,"Feliz Sant Jordi, al mejor Jordi que jamás ha existido. Te quiero mucho, y te echo de menos como el primer día. Siempre conmigo ",82200,2866,253,2025-04-23 13:28:16,85319,Viral,Alegría,Alta,0.994
696,"- Traigo a Pedro Baños: Empieza la guerra de Ucrania
- Traigo un cura: Muere el Papa
- Traigo a un experto en supervivencia: Apagón en Europa
¿A quién le toca ahora?",83862,4360,4182,2025-04-28 15:22:04,92404,Viral,Neutral,Alta,0.966
697,Este Barça es el equipo más divertido de la historia.,26040,972,180,2025-04-30 19:41:17,27192,Alto,Alegría,Media,0.527
698,EN SERIO PERO ESTO QUÉ ES,12503,201,93,2025-04-30 20:25:25,12797,Alto,Sorpresa,Alta,0.957
699,"Si tiene esta pinta, por mí como si tardan 8 años más ",60313,3017,384,2025-05-06 13:54:25,63714,Viral,Neutral,Media,0.741
700,VISCA EL BARÇA COLLONS!!!!!,22106,964,154,2025-05-06 20:20:06,23224,Alto,Alegría,Alta,0.99
701,vale ahora estoy aterrado,37059,2352,1157,2025-05-20 19:02:14,40568,Alto,Sorpresa,Alta,0.778
702,"Vuelven los combates del Club De La Lucha:


https://
youtu.be/bu3bFA8TD-I?si
=UGRNKUWnj45Iumsk
…

El primero es una locura ",410,13,14,2025-05-31 14:32:09,437,Bajo,Alegría,Baja,0.42
703,"o sea qué cojones 
https://
x.com/elonmusk/statu
/elonmusk/status/1930703865801810022
…",27184,830,282,2025-06-05 20:02:34,28296,Alto,Sorpresa,Media,0.735
704,Musk y Trump han pasado de Goku/Vegeta a Guts/Griffith.,12265,638,117,2025-06-05 22:47:48,13020,Alto,Neutral,Alta,0.92
705,La mejor novela desde la Rosa de Guadalupe,109097,6067,167,2025-06-07 00:03:24,115331,Viral,Alegría,Alta,0.893
706,"YOUTUBE ES INCREÍBLE
Me han puesto restricción de edad a mi podcast con Jero García dedicado al acoso escolar y al bullying, bajo la excusa de ""suicidio infantil"", cuando hablamos de los casos extremos en los niños/as piensan en terminar con todo debido a la presión.
SI HAY un",27558,1857,236,2025-06-10 13:25:02,29651,Alto,Enfado,Media,0.61
707,"Estoy en directo con el gran JOSEBAS EL AUTÉNTICO en una nueva movida que he creado, todo el mundo PA'DENTRO!!!!!

https://
twitch.tv/josebas__",505,18,5,2025-06-16 18:12:39,528,Bajo,Alegría,Alta,0.963
708,Joan García dejando el Espanyol por el Barça con todo el drama detrás,11318,290,41,2025-06-18 15:25:08,11649,Alto,Neutral,Alta,0.98
709,"En 2 semanas...
¡El 4 de Julio llega el ESPECIAL VERANO del podcast!
En directo más de 15 horas de contenido:
- Viene 
@yosoyplex
 para contarme sus aventuras
- Debate sobre la inmigración (esto va a ser una bomba)
- De madrugada, vendrá un hacker y entraremos en la DEEP WEB en",10220,372,161,2025-06-20 17:11:22,10753,Alto,Neutral,Alta,0.798
710,"¿Pero Donald Trump no era el presidente de la paz, que nunca se metía en conflictos ajenos?
#ElMundoVaAExplotar",29704,1580,1895,2025-06-22 02:34:20,33179,Alto,Neutral,Media,0.538
711,"Ojo, no os equivoquéis, a mí, el régimen de Iran, me parece de los más asquerosos del mundo, ojalá lo derroquen mañana y se carguen a todos los altos mandos. PERO, las fantasmadas de Trump deben tener un límite... como cuando ASEGURÓ terminar con la guerra Rusia-Ucrania en 48h...",44295,1710,1357,2025-06-22 03:18:14,47362,Alto,Enfado,Alta,0.817
712,"Mi gente, estoy en directo con Salva y Albert, hablando de muchas cosas poco interesantes, todo el mundo pa'dentro:",761,27,17,2025-06-22 19:29:05,805,Bajo,Neutral,Alta,0.995
713,"Y hoy me toca estar con mi amigo 
@Caith_Sith
 en este podcast de 12 horas de duración, no os lo podéis perder:",2168,154,52,2025-06-23 18:13:44,2374,Bajo,Neutral,Media,0.748
714,"Topuria tiene que estar ya en la conversación de mejor peleador de la historia.
Lo suyo no es normal.",66803,2332,656,2025-06-29 05:03:04,69791,Viral,Neutral,Alta,0.857
715,gta 6 in real life,7407,253,99,2025-07-03 15:35:37,7759,Medio,Neutral,Alta,0.979
716,"MAÑANA HACEMOS HISTORIA EN THE WILD PROJECT EN EL ESPECIAL VERANO
- El crack de 
@yosoyplex
 
- Debate inmigración
- Entrando en la Deep Web con un hacker
- Invitado sorpresa a última hora...
Guardadlo ya:",3835,196,119,2025-07-03 15:38:25,4150,Medio,Neutral,Media,0.669
717,Charlito ,6685,93,46,2025-07-06 01:03:57,6824,Medio,Neutral,Media,0.581
718,Vamo a juga,6771,89,82,2025-07-11 14:03:24,6942,Medio,Neutral,Alta,0.776
719,"Ha muerto el jodido Ozzy Osbourne, uno de mis grandes ídolos y una auténtica leyenda.

Con su vida loquísima, ya era un milagro que hubiera pasado de los 70, aunque parecía que nos iba a enterrar a todos.

Se fue como el maestro que era: delante de millones de personas en",17436,3554,265,2025-07-22 18:59:04,21255,Alto,Tristeza,Alta,0.95
720,La casa de los horrores (solo los sabios entenderan),8636,168,182,2025-07-25 12:55:43,8986,Medio,Neutral,Alta,0.932
721,"BUENO SE ACABARON LAS VACACIONES

Este martes 9 de Septiembre vuelve THE WILD PROJECT y en unos pocos días, el RINCÓN DE GIORGIO.

Este inicio de podcast será brutal: ciencia, humor, Imperio Romano (de verdad), Leyendas en persona, y mucho más...",10704,253,205,2025-09-07 13:19:58,11162,Alto,Alegría,Alta,0.99
722,"VUELVE THE WILD PROJECT
Regresamos con una hermosa tertulia Espero que esta temporada os guste tanto como las anteriores.
¡Todo el mundo a verlo!:",2077,93,58,2025-09-09 11:12:37,2228,Bajo,Alegría,Alta,0.996
723,Se vienen cositas...,1291,34,41,2025-09-19 16:15:58,1366,Bajo,Neutral,Media,0.65
724,"Venga, este miércoles regresa El Rincón de Giorgio con uno de los casos que más me habíais pedido: ED GEIN, El Carnicero de Plainfield.
No os perdáis la historia real del psicópata más macabro de todos los tiempos ",4430,197,81,2025-09-30 22:10:59,4708,Medio,Neutral,Alta,0.795
725,"Bueno, ahora que ha pasado el boom 

Para los moralistas y las charitos de twitter:
¿Qué es una raya para un tigre? 

Para la gente normal:
En los últimos años salgo poquísimo de fiesta, no fumo, no vapeo, no como azúcar ni ultraprocesados, en mi día a día no bebo nada de",40493,2811,1975,2025-10-16 10:44:24,45279,Alto,Neutral,Alta,0.975
726,"POR CIERTO, 
@rbarragan_ entiendo que en 
@MeriStation
 estáis en horas bajas como revista de videojuegos, y os tenéis que dedicar a hablar de los influencers constantemente para que os lean, pero la redacción de este titular es directamente para que os meta un puro legal, a ambos.",15261,622,596,2025-10-16 12:26:12,16479,Alto,Neutral,Alta,0.987
727,"Y ya termino con todo este tema por aquí, comentaré más en la próxima tertulia, que la historia da para debatir y charlar un buen rato. 

Esta tarde podcast especial sobre el Caso Alcàsser, con dos periodistas que han investigado lo que nadie había hecho antes.

Este mes no habrá",9602,172,197,2025-10-16 13:49:55,9971,Medio,Neutral,Alta,0.996
728,"NUEVO PODCAST
Los periodistas Jorge Saucedo y Genar Martí vienen para un episodio especial sobre el CASO ALCÀSSER. Son los creadores de un documental que investiga a fondo la fuga de Antonio Anglés y tienen testigos con los que nadie había hablado antes.
¡No os lo perdáis tigres!",1815,68,82,2025-10-16 18:39:37,1965,Bajo,Neutral,Alta,0.954
729,Un orgullo tener delante a Gustavo Santaolalla mientras toca The Last Of Us ,22093,1790,190,2025-10-24 15:59:08,24073,Alto,Alegría,Alta,0.995
730,"ESPECIAL HALLOWEEN EN THE WILD PROJECT
Beatriz de Vicente analizando los mayores asesinos en serie de la historia ",1458,76,53,2025-10-30 16:29:38,1587,Bajo,Neutral,Alta,0.98
731,Pues se acabó la guerra de consolas,16287,641,388,2025-11-12 22:38:44,17316,Alto,Neutral,Alta,0.942
732,"Vale, definitivamente ya nos hemos hecho viejos ",22692,573,70,2025-12-10 20:25:52,23335,Alto,Neutral,Alta,0.974
733,"Podcast con uno de los mayores genios de física cuántica del mundo: Juan Ignacio Cirac.
No te pierdas un podcast que va a romperte la cabeza.",1393,83,23,2025-12-11 16:20:55,1499,Bajo,Neutral,Media,0.691
734,LEON EN RESIDENT EVIL ES TODO LO QUE ESTÁ BIEN #TheGameAwards,28828,2446,140,2025-12-12 01:51:24,31414,Alto,Neutral,Media,0.631
735,"Expedition 33 es un grandísimo juego, pero el GOTY era Kingdom Come 2. Y se acabó.
#TheGameAwards",9533,628,541,2025-12-12 04:16:10,10702,Alto,Neutral,Alta,0.878
736,A Expedition 33 solo le ha faltado ganar mejor película de habla no inglesa. #TheGameAwards,5242,168,86,2025-12-12 04:22:56,5496,Medio,Neutral,Alta,0.945
737,"Entre mis 5.000€ y las donaciones vuestras de 18.115€ en una semana, se ha donado casi 25.000€ para la investigación de la ELA.
Mil gracias a todos, sois muy grandes 

Si queréis donar, la cantidad no importa, por pequeña que sea ayuda mucho, aquí tenéis:

Donaciones Bizum",23167,1295,109,2025-12-20 16:12:52,24571,Alto,Alegría,Alta,0.996
738,tus tíos en la cena de navidad a la tercera copa,8785,303,95,2025-12-23 14:31:56,9183,Medio,Neutral,Baja,0.497
739,ya estoy borracho felzi año,14092,710,133,2026-01-01 03:40:58,14935,Alto,Alegría,Alta,0.966
740,"Maduro, ¿quién está seco ahora, eh?
Venga te me cuidas.",162103,17078,2865,2026-01-03 12:55:14,182046,Viral,Neutral,Alta,0.954
741,"Podcast especial sobre la detención de Nicolás Maduro, un análisis de cómo se realizó la operación ABSOLUTE RESOLVE y qué futuro le espera al dictador.

No os lo perdáis, porque son 3 horas de máximo interés para todos:",3620,302,138,2026-01-04 19:57:38,4060,Medio,Neutral,Alta,0.996
742,"Lamine es el futuro, pero el auténtico líder de este Barça es Raphinha.",50168,2315,149,2026-01-11 19:38:54,52632,Viral,Neutral,Alta,0.905
743,"¡Visca el Barça hostia!

Partidazo de los dos equipos ",25194,859,235,2026-01-11 21:07:00,26288,Alto,Alegría,Alta,0.997
744,Al menos han competido.,27637,1037,304,2026-01-14 22:14:14,28978,Alto,Neutral,Alta,0.958
745,No Raphinha No fun,6553,125,179,2026-01-18 22:09:24,6857,Medio,Neutral,Alta,0.923
746,este es de los míos,23325,1126,102,2026-01-20 23:03:42,24553,Alto,Alegría,Media,0.715
747,Inicios de año y ya tenemos la cárcel de Arkham en la vida real.,8520,381,70,2026-02-19 16:04:25,8971,Medio,Neutral,Alta,0.956
748,"De pequeño nos decían que en el futuro los coches volarían. Llegué al futuro, y lo que hay son therians.",56085,5049,647,2026-02-20 03:26:47,61781,Viral,Neutral,Alta,0.9
749,"SE VIENEN COSAS ESTA SEMANA
- HoyNuevo caso terrorífico en el Rincón: 
https://
youtu.be/3R8ib0JPlo0
- Miércoles  Especial CASO EPSTEIN en The Wild Project
- Jueves  Comienzo RESIDENTE DEL MAL 9 en el Rincón: cada día gameplay hasta terminarlo
Nada mal, eh.",2143,149,84,2026-02-22 13:53:57,2376,Bajo,Neutral,Alta,0.764
750,"VUELVE LA TRADICIÓN
Residente del Mal 9 Descanso en El Rincón de Giorgio.
Cada día nuevo vídeo hasta terminarme el juego ",4159,240,104,2026-02-26 14:25:57,4503,Medio,Neutral,Alta,0.911
751,"Si fui viendo a esta joya con la tradición del Residente del mal 
@JordiWild",0,0,0,2026-02-27 08:49:19,0,Bajo,Alegría,Baja,0.449
752,El main event que merecíamos,22152,1118,117,2026-03-09 22:11:46,23387,Alto,Neutral,Alta,0.887
753,"Showtime
#Incredibles3 is coming to theaters June 16, 2028",199757,29258,1995,2026-03-18 17:25:05,231010,Viral,Neutral,Alta,0.971
754,"The new 
http://
checoperez.com is LIVE.
Everything Checo. One place.
 
http://
checoperez.com",6626,806,64,2026-03-18 17:35:10,7496,Medio,Neutral,Alta,0.988
755,Que comentario más estúpido,1,0,0,2026-03-18 20:07:00,1,Bajo,Enfado,Alta,0.803
756,"

The famous British comedian Mr. Bean:

“I feel ashamed of the United Kingdom for allowing Israel to besiege two million people in Gaza, cutting off their electricity, water, and medicine, and then claiming it is defending human rights.”",126639,30267,572,2026-03-18 20:56:20,157478,Viral,Enfado,Baja,0.478
757,Bubble Butt ,85832,3131,765,2026-03-18 23:04:35,89728,Viral,Neutral,Media,0.747
758,i mean dad dad son,38689,2708,22,2026-03-19 01:07:51,41419,Alto,Neutral,Alta,0.932
